13	13:4	Nonne cognóscent omnes qui operántur iniquitátem, * qui dévorant plebem meam sicut escam panis?	Não hão de saber todos os que praticam a iniquidade, * os que devoram o meu povo como quem come pão?
13	13:5	Dóminum non invocavérunt, * illic trepidavérunt timóre, ubi non erat timor.	Ao Senhor não invocaram, * ali tremeram de temor, onde não havia temor.
13	13:6	Quóniam Dóminus in generatióne justa est, † consílium ínopis confudístis: * quóniam Dóminus spes ejus est.	Porque o Senhor está na geração justa, † vós envergonhastes o conselho do indigente: * porque o Senhor é a sua esperança.
13	13:7	Quis dabit ex Sion salutáre Israël? * cum avérterit Dóminus captivitátem plebis suæ, exsultábit Jacob, et lætábitur Israël.	Quem dará de Sião a salvação de Israel? * quando o Senhor afastar o cativeiro do seu povo, Jacó exultará, e Israel se alegrará.
14	14:1	Dómine, quis habitábit in tabernáculo tuo? * aut quis requiéscet in monte sancto tuo?	Senhor, quem habitará na vossa tenda? * ou quem repousará no vosso monte santo?
14	14:2	Qui ingréditur sine mácula, * et operátur justítiam:	Aquele que anda sem mancha, * e pratica a justiça:
14	14:3a	Qui lóquitur veritátem in corde suo, * qui non egit dolum in lingua sua:	Aquele que fala a verdade no seu coração, * que não usou de engano com a sua língua:
14	14:3b	Nec fecit próximo suo malum, * et oppróbrium non accépit advérsus próximos suos.	nem fez ao seu próximo o mal, * e contra os seus próximos não aceitou afronta.
14	14:4a	Ad níhilum dedúctus est in conspéctu ejus malígnus: * timéntes autem Dóminum gloríficat:	À vista dele, o malvado foi reduzido a nada: * mas glorifica os que temem o Senhor:
14	14:4b	Qui jurat próximo suo, et non décipit, * (5a) qui pecúniam suam non dedit ad usúram, et múnera super innocéntem non accépit.	Aquele que jura ao seu próximo, e não engana, * que não deu o seu dinheiro à usura, nem aceitou dádivas contra o inocente.
14	14:5b	Qui facit hæc: * non movébitur in ætérnum.	Aquele que faz estas coisas: * para sempre não será abalado.
15	15:1	Consérva me, Dómine, quóniam sperávi in te. ‡ (2) Dixi Dómino: Deus meus es tu, * quóniam bonórum meórum non eges.	Conservai-me, Senhor, porque em vós esperei. ‡ Eu disse ao Senhor: Vós sois o meu Deus, * porque não precisais dos meus bens.
15	15:3	Sanctis, qui sunt in terra ejus, * mirificávit omnes voluntátes meas in eis.	Aos santos que estão na sua terra, * fez maravilhosas todas as minhas vontades neles.
15	15:4a	Multiplicátæ sunt infirmitátes eórum: * póstea acceleravérunt.	Multiplicaram-se as enfermidades deles: * depois se apressaram.
15	15:4b	Non congregábo conventícula eórum de sanguínibus, * nec memor ero nóminum eórum per lábia mea.	Não congregarei os seus ajuntamentos de sangue, * nem com os meus lábios me lembrarei dos seus nomes.
15	15:5	Dóminus pars hereditátis meæ, et cálicis mei: * tu es, qui restítues hereditátem meam mihi.	O Senhor é a parte da minha herança e do meu cálice: * sois vós que me restituireis a minha herança.
15	15:6	Funes cecidérunt mihi in præcláris: * étenim heréditas mea præclára est mihi.	As cordas me caíram em lugares excelentes: * pois a minha herança é excelente para mim.
15	15:7	Benedícam Dóminum, qui tríbuit mihi intelléctum: * ínsuper et usque ad noctem increpuérunt me renes mei.	Bendirei o Senhor, que me deu entendimento: * e ainda até a noite os meus rins me repreenderam.
15	15:8	Providébam Dóminum in conspéctu meo semper: * quóniam a dextris est mihi, ne commóvear.	Eu via o Senhor sempre à minha vista: * porque está à minha direita, para eu não ser abalado.
15	15:9	Propter hoc lætátum est cor meum, et exsultávit lingua mea: * ínsuper et caro mea requiéscet in spe.	Por isso se alegrou o meu coração, e exultou a minha língua: * e ainda a minha carne repousará na esperança.
15	15:10	Quóniam non derelínques ánimam meam in inférno: * nec dabis sanctum tuum vidére corruptiónem.	Porque não abandonareis a minha alma no inferno: * nem deixareis o vosso santo ver a corrupção.
15	15:11	Notas mihi fecísti vias vitæ, † adimplébis me lætítia cum vultu tuo: * delectatiónes in déxtera tua usque in finem.	Fizestes-me conhecer os caminhos da vida, † vós me enchereis de alegria com o vosso rosto: * deleites na vossa direita até o fim.
16	16:1a	Exáudi, Dómine, justítiam meam: * inténde deprecatiónem meam.	Escutai, Senhor, a minha justiça: * atendei à minha prece.
16	16:1b	Áuribus pércipe oratiónem meam, * non in lábiis dolósis.	Dai ouvidos à minha oração, * que não é de lábios enganadores.
16	16:2	De vultu tuo judícium meum pródeat: * óculi tui vídeant æquitátes.	Do vosso rosto saia o meu juízo: * vejam os vossos olhos as equidades.
16	16:3	Probásti cor meum, et visitásti nocte: * igne me examinásti, et non est invénta in me iníquitas.	Provastes o meu coração, e o visitastes de noite: * no fogo me examinastes, e não se encontrou iniquidade em mim.
16	16:4	Ut non loquátur os meum ópera hóminum: * propter verba labiórum tuórum ego custodívi vias duras.	Para que a minha boca não fale das obras dos homens: * por causa das palavras dos vossos lábios, eu guardei caminhos duros.
16	16:5	Pérfice gressus meos in sémitis tuis: * ut non moveántur vestígia mea.	Aperfeiçoai os meus passos nas vossas veredas: * para que não sejam abaladas as minhas pegadas.
16	16:6	Ego clamávi, quóniam exaudísti me, Deus: * inclína aurem tuam mihi, et exáudi verba mea.	Eu clamei, porque me escutastes, Deus: * inclinai para mim o vosso ouvido, e escutai as minhas palavras.
16	16:7	Mirífica misericórdias tuas, * qui salvos facis sperántes in te.	Fazei maravilhosas as vossas misericórdias, * vós que salvais os que esperam em vós.
16	16:8a	A resisténtibus déxteræ tuæ custódi me, * ut pupíllam óculi.	Guardai-me dos que resistem à vossa direita, * como a menina do olho.
16	16:8b	Sub umbra alárum tuárum prótege me: * (9a) a fácie impiórum qui me afflixérunt.	Sob a sombra das vossas asas protegei-me: * da face dos ímpios que me afligiram.
16	16:9b	Inimíci mei ánimam meam circumdedérunt, † (10) ádipem suum conclusérunt: * os eórum locútum est supérbiam.	Os meus inimigos cercaram a minha alma, † fecharam a sua gordura: * a boca deles falou soberba.
16	16:11	Proiciéntes me nunc circumdedérunt me: * óculos suos statuérunt declináre in terram.	Lançando-me fora, agora me cercaram: * fixaram os seus olhos para se inclinarem à terra.
16	16:12	Suscepérunt me sicut leo parátus ad prædam: * et sicut cátulus leónis hábitans in ábditis.	Agarraram-me como um leão pronto para a presa: * e como um filhote de leão que habita em lugares ocultos.
16	16:13	Exsúrge, Dómine, prǽveni eum, et supplánta eum: * éripe ánimam meam ab ímpio, frámeam tuam (14a) ab inimícis manus tuæ.	Levantai-vos, Senhor, adiantai-vos a ele e derrubai-o: * arrancai a minha alma do ímpio, a vossa espada dos inimigos da vossa mão.
16	16:14b	Dómine, a paucis de terra dívide eos in vita eórum: * de abscónditis tuis adimplétus est venter eórum.	Senhor, separai-os dos poucos da terra na vida deles: * o ventre deles foi enchido das vossas coisas escondidas.
16	16:14c	Saturáti sunt fíliis: * et dimisérunt relíquias suas párvulis suis.	Foram saciados de filhos: * e deixaram as suas sobras aos seus pequeninos.
16	16:15	Ego autem in justítia apparébo conspéctui tuo: * satiábor cum apparúerit glória tua.	Mas eu, na justiça, aparecerei à vossa vista: * serei saciado quando aparecer a vossa glória.
17	17:2	Díligam te, Dómine, fortitúdo mea: * (3a) Dóminus firmaméntum meum, et refúgium meum, et liberátor meus.	Eu vos amarei, Senhor, minha força: * o Senhor é o meu esteio, e o meu refúgio, e o meu libertador.
17	17:3b	Deus meus adjútor meus, * et sperábo in eum.	O meu Deus é o meu auxílio, * e nele esperarei.
17	17:3c	Protéctor meus, et cornu salútis meæ, * et suscéptor meus.	O meu protetor, e o chifre da minha salvação, * e o meu amparo.
17	17:4	Laudans invocábo Dóminum: * et ab inimícis meis salvus ero.	Louvando, invocarei o Senhor: * e serei salvo dos meus inimigos.
17	17:5	Circumdedérunt me dolóres mortis: * et torréntes iniquitátis conturbavérunt me.	Cercaram-me as dores da morte, * e as torrentes da iniquidade me perturbaram.
17	17:6	Dolóres inférni circumdedérunt me: * præoccupavérunt me láquei mortis.	As dores do inferno me cercaram, * os laços da morte me surpreenderam.
17	17:7a	In tribulatióne mea invocávi Dóminum, * et ad Deum meum clamávi.	Na minha tribulação invoquei o Senhor, * e clamei ao meu Deus.
17	17:7b	Et exaudívit de templo sancto suo vocem meam: * et clamor meus in conspéctu ejus, introívit in aures ejus.	E do seu templo santo ele escutou a minha voz, * e o meu clamor, na sua presença, entrou nos seus ouvidos.
17	17:8	Commóta est, et contrémuit terra: * fundaménta móntium conturbáta sunt, et commóta sunt, quóniam irátus est eis.	A terra se abalou e estremeceu, * os fundamentos dos montes se perturbaram e se abalaram, porque se irou contra eles.
17	17:9	Ascéndit fumus in ira ejus: † et ignis a fácie ejus exársit: * carbónes succénsi sunt ab eo.	Subiu fumaça na sua ira, † e da sua face um fogo se inflamou, * carvões foram acesos por ele.
17	17:10	Inclinávit cælos, et descéndit: * et calígo sub pédibus ejus.	Inclinou os céus, e desceu, * e havia uma névoa escura sob os seus pés.
17	17:11	Et ascéndit super Chérubim, et volávit: * volávit super pennas ventórum.	E subiu sobre os querubins, e voou: * voou sobre as asas dos ventos.
17	17:12	Et pósuit ténebras latíbulum suum, † in circúitu ejus tabernáculum ejus: * tenebrósa aqua in núbibus áëris.	E fez das trevas o seu esconderijo, † ao seu redor a sua tenda: * água tenebrosa nas nuvens do ar.
17	17:13	Præ fulgóre in conspéctu ejus nubes transiérunt, * grando et carbónes ignis.	Diante do clarão, na sua presença, passaram as nuvens, * granizo e carvões de fogo.
17	17:14	Et intónuit de cælo Dóminus, † et Altíssimus dedit vocem suam: * grando et carbónes ignis.	E o Senhor trovejou do céu, † e o Altíssimo fez ouvir a sua voz: * granizo e carvões de fogo.
17	17:15	Et misit sagíttas suas, et dissipávit eos: * fúlgura multiplicávit, et conturbávit eos.	E enviou as suas setas, e os dispersou: * multiplicou os relâmpagos, e os perturbou.
17	17:16a	Et apparuérunt fontes aquárum, * et reveláta sunt fundaménta orbis terrárum:	E apareceram as fontes das águas, * e foram desvendados os fundamentos do mundo:
17	17:16b	Ab increpatióne tua, Dómine, * ab inspiratióne spíritus iræ tuæ.	À vossa repreensão, Senhor, * ao sopro do espírito da vossa ira.
17	17:17	Misit de summo, et accépit me: * et assúmpsit me de aquis multis.	Enviou do alto, e me tomou, * e me recolheu de muitas águas.
17	17:18	Erípuit me de inimícis meis fortíssimis, † et ab his qui odérunt me: * quóniam confortáti sunt super me.	Arrancou-me dos meus fortíssimos inimigos, † e dos que me odeiam, * porque se fortaleceram mais do que eu.
17	17:19	Prævenérunt me in die afflictiónis meæ: * et factus est Dóminus protéctor meus.	Surpreenderam-me no dia da minha aflição, * e o Senhor se fez o meu protetor.
17	17:20	Et edúxit me in latitúdinem: * salvum me fecit, quóniam vóluit me.	E me fez sair para a amplidão, * salvou-me, porque me quis.
17	17:21	Et retríbuet mihi Dóminus secúndum justítiam meam: * et secúndum puritátem mánuum meárum retríbuet mihi:	E o Senhor me retribuirá segundo a minha justiça, * e segundo a pureza das minhas mãos me retribuirá.
17	17:22	Quia custodívi vias Dómini, * nec ímpie gessi a Deo meo.	Porque guardei os caminhos do Senhor, * e não me apartei impiamente do meu Deus.
17	17:23	Quóniam ómnia judícia ejus in conspéctu meo: * et justítias ejus non répuli a me.	Porque todos os seus juízos estão à minha vista, * e não afastei de mim as suas justiças.
17	17:24	Et ero immaculátus cum eo: * et observábo me ab iniquitáte mea.	E serei imaculado com ele, * e me guardarei da minha iniquidade.
17	17:25	Et retríbuet mihi Dóminus secúndum justítiam meam: * et secúndum puritátem mánuum meárum in conspéctu oculórum ejus.	E o Senhor me retribuirá segundo a minha justiça, * e segundo a pureza das minhas mãos à vista dos seus olhos.
17	17:26	Cum sancto sanctus eris, * et cum viro innocénte ínnocens eris:	Com o santo sereis santo, * e com o homem inocente sereis inocente,
17	17:27	Et cum elécto eléctus eris: * et cum pervérso pervertéris.	E com o eleito sereis eleito, * e com o perverso vos pervertereis.
17	17:28	Quóniam tu pópulum húmilem salvum fácies: * et óculos superbórum humiliábis.	Porque vós salvareis o povo humilde, * e humilhareis os olhos dos soberbos.
17	17:29	Quóniam tu illúminas lucérnam meam, Dómine: * Deus meus, illúmina ténebras meas.	Porque vós iluminais a minha lâmpada, Senhor: * meu Deus, iluminai as minhas trevas.
17	17:30	Quóniam in te erípiar a tentatióne, * et in Deo meo transgrédiar murum.	Porque em vós serei arrancado da tentação, * e no meu Deus transporei o muro.
17	17:31	Deus meus, impollúta via ejus: † elóquia Dómini igne examináta: * protéctor est ómnium sperántium in se.	Imaculado é o caminho do meu Deus, † as palavras do Senhor, examinadas no fogo: * ele é o protetor de todos os que nele esperam.
17	17:32	Quóniam quis Deus præter Dóminum? * aut quis Deus præter Deum nostrum?	Porque quem é Deus senão o Senhor? * ou quem é Deus senão o nosso Deus?
17	17:33	Deus, qui præcínxit me virtúte: * et pósuit immaculátam viam meam.	É Deus que me cingiu de poder, * e tornou imaculado o meu caminho.
17	17:34	Qui perfécit pedes meos tamquam cervórum, * et super excélsa státuens me.	Que aperfeiçoou os meus pés como os das corças, * e sobre as alturas me firmando.
17	17:35	Qui docet manus meas ad prǽlium: * et posuísti, ut arcum ǽreum, brácchia mea.	Que ensina as minhas mãos para a batalha, * e fizestes os meus braços como um arco de bronze.
17	17:36a	Et dedísti mihi protectiónem salútis tuæ: * et déxtera tua suscépit me:	E me destes a proteção da vossa salvação, * e a vossa direita me amparou.
17	17:36b	Et disciplína tua corréxit me in finem: * et disciplína tua ipsa me docébit.	E a vossa disciplina me corrigiu até o fim, * e a vossa própria disciplina me ensinará.
17	17:37	Dilatásti gressus meos subtus me: * et non sunt infirmáta vestígia mea:	Alargastes os meus passos sob mim, * e não se enfraqueceram as minhas pegadas.
17	17:38	Pérsequar inimícos meos et comprehéndam illos: * et non convértar, donec defíciant.	Perseguirei os meus inimigos e os prenderei, * e não voltarei atrás até que desfaleçam.
17	17:39	Confríngam illos, nec póterunt stare: * cadent subtus pedes meos.	Eu os quebrarei, e não poderão estar de pé, * cairão sob os meus pés.
17	17:40	Et præcinxísti me virtúte ad bellum: * et supplantásti insurgéntes in me subtus me.	E me cingistes de poder para a guerra, * e derrubastes sob mim os que contra mim se levantavam.
17	17:41	Et inimícos meos dedísti mihi dorsum, * et odiéntes me disperdidísti.	E me destes as costas dos meus inimigos, * e exterminastes os que me odeiam.
17	17:42	Clamavérunt, nec erat qui salvos fáceret ad Dóminum: * nec exaudívit eos.	Clamaram ao Senhor, e não havia quem os salvasse, * e ele não os escutou.
17	17:43	Et commínuam eos, ut púlverem ante fáciem venti: * ut lutum plateárum delébo eos.	E eu os esmigalharei como o pó diante da face do vento, * como a lama das ruas os apagarei.
17	17:44	Erípies me de contradictiónibus pópuli: * constítues me in caput géntium.	Vós me arrancareis das contendas do povo, * e me estabelecereis como cabeça das nações.
17	17:45	Pópulus quem non cognóvi servívit mihi: * in audítu auris obedívit mihi.	Um povo que eu não conhecia me serviu, * ao ouvir com o ouvido, obedeceu-me.
17	17:46	Fílii aliéni mentíti sunt mihi, * fílii aliéni inveteráti sunt, et claudicavérunt a sémitis suis.	Os filhos estranhos me mentiram, * os filhos estranhos envelheceram, e mancaram fora das suas veredas.
17	17:47	Vivit Dóminus, et benedíctus Deus meus: * et exaltétur Deus salútis meæ.	Vive o Senhor, e bendito o meu Deus, * e exalte-se o Deus da minha salvação.
17	17:48	Deus, qui das vindíctas mihi, et subdis pópulos sub me: * liberátor meus de inimícis meis iracúndis.	Deus, que me dais vinganças e sujeitais os povos sob mim, * meu libertador dos meus inimigos irados.
17	17:49	Et ab insurgéntibus in me exaltábis me: * a viro iníquo erípies me.	E me exaltareis acima dos que se levantam contra mim, * do homem iníquo me arrancareis.
17	17:50	Proptérea confitébor tibi in natiónibus, Dómine: * et nómini tuo psalmum dicam.	Por isso vos darei graças entre as nações, Senhor, * e entoarei um salmo ao vosso nome.
17	17:51	Magníficans salútes Regis ejus, † et fáciens misericórdiam Christo suo David: * et sémini ejus usque in sǽculum.	Engrandecendo as salvações do seu Rei, † e usando de misericórdia com o seu Cristo, Davi, * e com a sua descendência para sempre.
18	18:2	Cæli enárrant glóriam Dei: * et ópera mánuum ejus annúntiat firmaméntum.	Os céus narram a glória de Deus: * e o firmamento anuncia as obras das suas mãos.
18	18:3	Dies diéi erúctat verbum, * et nox nocti índicat sciéntiam.	Um dia faz jorrar a palavra ao outro dia, * e uma noite indica o saber à outra noite.
18	18:4	Non sunt loquélæ, neque sermónes, * quorum non audiántur voces eórum.	Não há linguagens nem palavras, * cujas vozes não sejam ouvidas.
18	18:5	In omnem terram exívit sonus eórum: * et in fines orbis terræ verba eórum.	O som deles saiu por toda a terra: * e as palavras deles, até os confins do mundo.
18	18:6a	In sole pósuit tabernáculum suum: * et ipse tamquam sponsus procédens de thálamo suo:	No sol pôs a sua tenda: * e ele, como um esposo que sai do seu quarto nupcial:
18	18:6b	Exsultávit ut gigas ad curréndam viam, * (7a) a summo cælo egréssio ejus:	Exultou como um gigante para correr o caminho, * a sua saída é do extremo do céu:
18	18:7b	Et occúrsus ejus usque ad summum ejus: * nec est qui se abscóndat a calóre ejus.	E a sua chegada é até o seu extremo: * e não há quem se esconda do seu calor.
18	18:8	Lex Dómini immaculáta, convértens ánimas: * testimónium Dómini fidéle, sapiéntiam præstans párvulis.	A lei do Senhor é imaculada, converte as almas: * o testemunho do Senhor é fiel, dá sabedoria aos pequeninos.
18	18:9	Justítiæ Dómini rectæ, lætificántes corda: * præcéptum Dómini lúcidum, illúminans óculos.	As justiças do Senhor são retas, alegram os corações: * o decreto do Senhor é luminoso, ilumina os olhos.
18	18:10	Timor Dómini sanctus, pérmanens in sǽculum sǽculi: * judícia Dómini vera, justificáta in semetípsa.	O temor do Senhor é santo, permanece pelos séculos dos séculos: * os juízos do Senhor são verdadeiros, justificados em si mesmos.
18	18:11	Desiderabília super aurum et lápidem pretiósum multum: * et dulcióra super mel et favum.	Mais desejáveis que o ouro e que muitas pedras preciosas: * e mais doces que o mel e o favo.
18	18:12	Étenim servus tuus custódit ea, * in custodiéndis illis retribútio multa.	Pois o vosso servo os guarda, * em guardá-los há muita retribuição.
18	18:13	Delícta quis intéllegit? † ab occúltis meis munda me: * (14a) et ab aliénis parce servo tuo.	Quem entende as faltas? † Das minhas faltas ocultas purificai-me: * e dos alheios poupai o vosso servo.
18	18:14b	Si mei non fúerint domináti, tunc immaculátus ero: * et emundábor a delícto máximo.	Se não me tiverem dominado, então serei imaculado: * e serei purificado da maior falta.
18	18:15a	Et erunt ut compláceant elóquia oris mei: * et meditátio cordis mei in conspéctu tuo semper.	E as palavras da minha boca serão tais que agradem: * e a meditação do meu coração, sempre à vossa vista.
18	18:15b	Dómine, adjútor meus, * et redémptor meus.	Senhor, meu auxílio, * e meu redentor.
19	19:2	Exáudiat te Dóminus in die tribulatiónis: * prótegat te nomen Dei Jacob.	O Senhor te escute no dia da tribulação: * o nome do Deus de Jacó te proteja.
19	19:3	Mittat tibi auxílium de sancto: * et de Sion tueátur te.	Envie-te auxílio do lugar santo: * e de Sião te defenda.
19	19:4	Memor sit omnis sacrifícii tui: * et holocáustum tuum pingue fiat.	Que ele se lembre de cada sacrifício teu: * e o teu holocausto se torne gordo.
19	19:5	Tríbuat tibi secúndum cor tuum: * et omne consílium tuum confírmet.	Dê-te segundo o teu coração: * e confirme todo o teu desígnio.
19	19:6	Lætábimur in salutári tuo: * et in nómine Dei nostri magnificábimur.	Nós nos alegraremos na tua salvação: * e em nome do nosso Deus seremos engrandecidos.
19	19:7a	Ímpleat Dóminus omnes petitiónes tuas: * nunc cognóvi quóniam salvum fecit Dóminus Christum suum.	Cumpra o Senhor todas as tuas petições: * agora soube que o Senhor salvou o seu Cristo.
19	19:7b	Exáudiet illum de cælo sancto suo: * in potentátibus salus déxteræ ejus.	Ele o escutará do seu céu santo: * a salvação da sua direita está em atos de poder.
19	19:8	Hi in cúrribus, et hi in equis: * nos autem in nómine Dómini, Dei nostri invocábimus.	Uns em carros de guerra, e outros em cavalos: * nós, porém, invocaremos em nome do Senhor, nosso Deus.
19	19:9	Ipsi obligáti sunt, et cecidérunt: * nos autem surréximus et erécti sumus.	Eles foram atados, e caíram: * nós, porém, nos levantamos e fomos erguidos.
19	19:10	Dómine, salvum fac regem: * et exáudi nos in die, qua invocavérimus te.	Senhor, salvai o rei: * e escutai-nos no dia em que vos invocarmos.
20	20:2	Dómine, in virtúte tua lætábitur rex: * et super salutáre tuum exsultábit veheménter.	Senhor, no vosso poder se alegrará o rei: * e com a vossa salvação exultará muito.
20	20:3	Desidérium cordis ejus tribuísti ei: * et voluntáte labiórum ejus non fraudásti eum.	Destes-lhe o desejo do seu coração: * e não o privastes da vontade dos seus lábios.
20	20:4	Quóniam prævenísti eum in benedictiónibus dulcédinis: * posuísti in cápite ejus corónam de lápide pretióso.	Porque vos adiantastes a ele com bênçãos de doçura: * pusestes na sua cabeça uma coroa de pedra preciosa.
20	20:5	Vitam pétiit a te: * et tribuísti ei longitúdinem diérum in sǽculum, et in sǽculum sǽculi.	Pediu-vos vida: * e lhe destes longos dias para sempre, e pelos séculos dos séculos.
20	20:6	Magna est glória ejus in salutári tuo: * glóriam et magnum decórem impónes super eum.	Grande é a sua glória na vossa salvação: * poreis sobre ele glória e grande esplendor.
20	20:7	Quóniam dabis eum in benedictiónem in sǽculum sǽculi: * lætificábis eum in gáudio cum vultu tuo.	Porque pelos séculos dos séculos fareis dele uma bênção: * o alegrareis de júbilo com o vosso rosto.
20	20:8	Quóniam rex sperat in Dómino: * et in misericórdia Altíssimi non commovébitur.	Porque o rei espera no Senhor: * e na misericórdia do Altíssimo não será abalado.
20	20:9	Inveniátur manus tua ómnibus inimícis tuis: * déxtera tua invéniat omnes, qui te odérunt.	Que a vossa mão seja encontrada por todos os vossos inimigos: * a vossa direita encontre todos os que vos odeiam.
20	20:10	Pones eos ut clíbanum ignis in témpore vultus tui: * Dóminus in ira sua conturbábit eos, et devorábit eos ignis.	Vós os fareis como um forno de fogo no tempo do vosso rosto: * o Senhor na sua ira os perturbará, e o fogo os devorará.
20	20:11	Fructum eórum de terra perdes: * et semen eórum a fíliis hóminum.	Fareis perecer da terra o seu fruto: * e a sua semente dentre os filhos dos homens.
20	20:12	Quóniam declinavérunt in te mala: * cogitavérunt consília, quæ non potuérunt stabilíre.	Porque voltaram males contra vós: * pensaram em desígnios que não puderam firmar.
20	20:13	Quóniam pones eos dorsum: * in relíquiis tuis præparábis vultum eórum.	Porque fareis deles costas: * nos vossos restos preparareis o rosto deles.
20	20:14	Exaltáre, Dómine, in virtúte tua: * cantábimus et psallémus virtútes tuas.	Exaltai-vos, Senhor, no vosso poder: * cantaremos e entoaremos em salmos os vossos poderes.
21	21:2	Deus, Deus meus, réspice in me: quare me dereliquísti? * longe a salúte mea verba delictórum meórum.	Deus, meu Deus, olhai para mim: por que me abandonastes? * longe da minha salvação estão as palavras das minhas faltas.
21	21:3	Deus meus, clamábo per diem, et non exáudies: * et nocte, et non ad insipiéntiam mihi.	Meu Deus, clamarei durante o dia, e não escutareis: * e de noite, e não será para a minha insensatez.
21	21:4	Tu autem in sancto hábitas, * laus Israël.	Mas vós habitais no lugar santo, * vós, louvor de Israel.
21	21:5	In te speravérunt patres nostri: * speravérunt, et liberásti eos.	Em vós esperaram os nossos pais: * esperaram, e vós os livrastes.
21	21:6	Ad te clamavérunt, et salvi facti sunt: * in te speravérunt, et non sunt confúsi.	A vós clamaram, e foram salvos: * em vós esperaram, e não foram envergonhados.
21	21:7	Ego autem sum vermis, et non homo: * oppróbrium hóminum, et abjéctio plebis.	Mas eu sou um verme, e não um homem: * a afronta dos homens, e o desprezo do povo.
21	21:8	Omnes vidéntes me, derisérunt me: * locúti sunt lábiis, et movérunt caput.	Todos os que me viam escarneceram de mim: * falaram com os lábios, e moveram a cabeça.
21	21:9	Sperávit in Dómino, erípiat eum: * salvum fáciat eum, quóniam vult eum.	Esperou no Senhor: que ele o liberte, * que o salve, porque o quer.
21	21:10	Quóniam tu es, qui extraxísti me de ventre: * spes mea ab ubéribus matris meæ. In te projéctus sum ex útero:	Porque sois vós que me tirastes do ventre: * a minha esperança desde os peitos da minha mãe. Sobre vós fui lançado desde o seio materno:
21	21:11	De ventre matris meæ Deus meus es tu, * ne discésseris a me:	Desde o ventre da minha mãe vós sois o meu Deus, * não vos afasteis de mim:
21	21:12	Quóniam tribulátio próxima est: * quóniam non est qui ádjuvet.	Porque a tribulação está perto: * porque não há quem auxilie.
21	21:13	Circumdedérunt me vítuli multi: * tauri pingues obsedérunt me.	Cercaram-me muitos bezerros: * touros gordos me sitiaram.
21	21:14	Aperuérunt super me os suum, * sicut leo rápiens et rúgiens.	Abriram sobre mim a sua boca, * como um leão que arrebata e ruge.
21	21:15	Sicut aqua effúsus sum: * et dispérsa sunt ómnia ossa mea.	Como água fui derramado: * e foram dispersos todos os meus ossos.
21	21:15b	Factum est cor meum tamquam cera liquéscens * in médio ventris mei.	O meu coração se tornou como cera que se derrete * no meio do meu ventre.
21	21:16	Áruit tamquam testa virtus mea, et lingua mea adhǽsit fáucibus meis: * et in púlverem mortis deduxísti me.	O meu vigor secou-se como um caco, e a minha língua se colou à minha garganta: * e me fizestes descer ao pó da morte.
21	21:17	Quóniam circumdedérunt me canes multi: * concílium malignántium obsédit me.	Porque me cercaram muitos cães: * a congregação dos malvados me sitiou.
21	21:17b	Fodérunt manus meas et pedes meos: * dinumeravérunt ómnia ossa mea.	Perfuraram as minhas mãos e os meus pés: * contaram todos os meus ossos.
21	21:18	Ipsi vero consideravérunt et inspexérunt me: * divisérunt sibi vestiménta mea, et super vestem meam misérunt sortem.	Eles, porém, me observaram e me fitaram: * repartiram entre si as minhas vestes, e sobre a minha veste lançaram sortes.
21	21:20	Tu autem, Dómine, ne elongáveris auxílium tuum a me: * ad defensiónem meam cónspice.	Mas vós, Senhor, não ponhais longe de mim o vosso auxílio: * olhai para a minha defesa.
21	21:21	Érue a frámea, Deus, ánimam meam: * et de manu canis únicam meam:	Arrancai da espada, Deus, a minha alma: * e a minha única, da mão do cão:
21	21:22	Salva me ex ore leónis: * et a córnibus unicórnium humilitátem meam.	Salvai-me da boca do leão: * e dos chifres dos unicórnios a minha pequenez.
21	21:23	Narrábo nomen tuum frátribus meis: * in médio ecclésiæ laudábo te.	Narrarei o vosso nome aos meus irmãos: * no meio da assembleia vos louvarei.
21	21:24	Qui timétis Dóminum, laudáte eum: * univérsum semen Jacob, glorificáte eum.	Vós que temeis o Senhor, louvai-o: * toda a descendência de Jacó, glorificai-o.
21	21:25	Tímeat eum omne semen Israël: * quóniam non sprevit, neque despéxit deprecatiónem páuperis:	Tema-o toda a descendência de Israel: * porque não desprezou, nem desdenhou a prece do pobre:
21	21:25b	Nec avértit fáciem suam a me: * et cum clamárem ad eum, exaudívit me.	Nem desviou de mim a sua face: * e quando eu clamava a ele, escutou-me.
21	21:26	Apud te laus mea in ecclésia magna: * vota mea reddam in conspéctu timéntium eum.	Junto de vós está o meu louvor na grande assembleia: * pagarei os meus votos à vista dos que o temem.
21	21:27	Edent páuperes, et saturabúntur: et laudábunt Dóminum qui requírunt eum: * vivent corda eórum in sǽculum sǽculi.	Os pobres comerão, e serão saciados: e louvarão o Senhor os que o procuram: * viverão os seus corações pelos séculos dos séculos.
21	21:28	Reminiscéntur et converténtur ad Dóminum * univérsi fines terræ:	Hão de lembrar-se e converter-se ao Senhor * todos os confins da terra:
21	21:28b	Et adorábunt in conspéctu ejus * univérsæ famíliæ géntium.	E adorarão na sua presença * todas as famílias das nações.
21	21:29	Quóniam Dómini est regnum: * et ipse dominábitur géntium.	Porque do Senhor é o reino: * e ele dominará as nações.
21	21:30	Manducavérunt et adoravérunt omnes pingues terræ: * in conspéctu ejus cadent omnes qui descéndunt in terram.	Comeram e adoraram todos os gordos da terra: * na sua presença cairão todos os que descem à terra.
